FundingOrgName,ProjectCategory,StartDate,EndDate,AwardPounds,Region,Status
Innovate UK,Small Business Research Initiative,2018,2018,29600,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2013,2013,20000,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2011,2011,19977,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2013,2013,19225,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2009,2009,18050,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2009,2009,15500,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2009,2009,14250,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2009,2009,6250,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2013,2013,3000,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2017,2018,3497768,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2021,1371841,East Midlands,Active
Innovate UK,Small Business Research Initiative,2021,2021,431708,East Midlands,Active
Innovate UK,Small Business Research Initiative,2016,2017,428646,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2019,2020,414320,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2021,386866,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2021,365392,East Midlands,Active
Innovate UK,Small Business Research Initiative,2019,2020,348120,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2021,289061,East Midlands,Active
Innovate UK,Small Business Research Initiative,2014,2014,99568,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2014,2014,98983,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2014,2014,98523,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59911,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59818,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59722,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59690,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59579,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59239,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2016,2017,49985,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2019,2019,49985,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,49460,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,49352,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2012,2013,48992,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,48000,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2017,2018,45720,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2016,2017,44200,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,23673,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19968,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2010,2010,19800,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,19790,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19600,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19500,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,17500,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,12750,East Midlands,Closed
Innovate UK,Small Business Research Initiative,2017,2021,1998604,West Midlands,Active
Innovate UK,Small Business Research Initiative,2016,2019,1035557,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2015,2017,984076,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2016,591471,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2014,499705,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2019,2020,341211,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2018,2019,330995,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2021,298695,West Midlands,Active
Innovate UK,Small Business Research Initiative,2015,2016,296040,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2016,2017,274823,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2015,2016,228796,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2020,145182,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2010,2011,131225,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2011,2012,98484,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2014,2014,95369,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2014,2015,79937,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2014,2015,78660,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2014,2015,78415,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59897,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59734,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59505,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2012,2013,54630,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2020,2020,53698,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,50000,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,49745,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2014,2014,48890,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,46923,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,44520,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2012,2013,30115,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2018,2018,30000,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,20000,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2011,2011,19982,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2011,2011,19944,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2010,2011,19889,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,19836,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19775,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19700,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19591,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,19313,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19155,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,18394,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2010,2010,17550,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2010,2010,17331,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2010,2010,11009,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2009,2009,4450,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2013,2013,3000,West Midlands,Closed
Innovate UK,Small Business Research Initiative,2017,2021,2000000,East of England,Closed
Innovate UK,Small Business Research Initiative,2018,2020,2000000,East of England,Closed
Innovate UK,Small Business Research Initiative,2018,2022,1993857,East of England,Active
Innovate UK,Small Business Research Initiative,2017,2018,1173700,East of England,Closed
Innovate UK,Small Business Research Initiative,2013,2015,1028829,East of England,Closed
Innovate UK,Small Business Research Initiative,2015,2017,997580,East of England,Closed
Innovate UK,Small Business Research Initiative,2013,2014,809671,East of England,Closed
Innovate UK,Small Business Research Initiative,2016,2017,654717,East of England,Closed
Innovate UK,Small Business Research Initiative,2017,2018,540000,East of England,Closed
Innovate UK,Small Business Research Initiative,2016,2017,522800,East of England,Closed
Innovate UK,Small Business Research Initiative,2016,2017,500000,East of England,Closed
Innovate UK,Small Business Research Initiative,2017,2018,500000,East of England,Closed
Innovate UK,Small Business Research Initiative,2017,2018,490375,East of England,Closed
Innovate UK,Small Business Research Initiative,2016,2017,486701,East of England,Closed
Innovate UK,Small Business Research Initiative,2017,2018,448950,East of England,Closed
Innovate UK,Small Business Research Initiative,2012,2015,349950,East of England,Closed
Innovate UK,Small Business Research Initiative,2018,2019,349591,East of England,Closed
Innovate UK,Small Business Research Initiative,2012,2014,343900,East of England,Closed
Innovate UK,Small Business Research Initiative,2020,2022,279950,East of England,Active
Innovate UK,Small Business Research Initiative,2014,2014,233000,East of England,Closed
Innovate UK,Small Business Research Initiative,2021,2021,217375,East of England,Active
Innovate UK,Small Business Research Initiative,2017,2018,208500,Outside UK,Closed
Innovate UK,Small Business Research Initiative,2010,2011,165532,East of England,Closed
Innovate UK,Small Business Research Initiative,2016,2016,150000,East of England,Closed
Innovate UK,Small Business Research Initiative,2016,2016,149994,Outside UK,Closed
Innovate UK,Small Business Research Initiative,2016,2016,149500,East of England,Closed
Innovate UK,Small Business Research Initiative,2016,2016,148722,East of England,Closed
Innovate UK,Small Business Research Initiative,2010,2011,113500,East of England,Closed
Innovate UK,Small Business Research Initiative,2014,2014,99960,East of England,Closed
Innovate UK,Small Business Research Initiative,2014,2014,99950,East of England,Closed
Innovate UK,Small Business Research Initiative,2020,2020,99756,East of England,Closed
Innovate UK,Small Business Research Initiative,2013,2014,99025,East of England,Closed
Innovate UK,Small Business Research Initiative,2011,2012,98750,East of England,Closed
Innovate UK,Small Business Research Initiative,2014,2015,95844,East of England,Closed
Innovate UK,Small Business Research Initiative,2011,2012,93425,East of England,Closed
Innovate UK,Small Business Research Initiative,2013,2014,81530,East of England,Closed
Innovate UK,Small Business Research Initiative,2021,2021,59954,East of England,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59870,East of England,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59036,East of England,Closed
Innovate UK,Small Business Research Initiative,2020,2020,58873,East of England,Closed
Innovate UK,Small Business Research Initiative,2013,2013,49993,East of England,Closed
Innovate UK,Small Business Research Initiative,2016,2017,49634,East of England,Closed
Innovate UK,Small Business Research Initiative,2013,2013,49320,East of England,Closed
Innovate UK,Small Business Research Initiative,2013,2013,49320,East of England,Closed
Innovate UK,Small Business Research Initiative,2021,2021,49200,East of England,Closed
Innovate UK,Small Business Research Initiative,2013,2013,49050,East of England,Closed
Innovate UK,Small Business Research Initiative,2016,2017,48100,East of England,Closed
Innovate UK,Small Business Research Initiative,2016,2017,47880,East of England,Closed
Innovate UK,Small Business Research Initiative,2013,2013,43450,East of England,Closed
Innovate UK,Small Business Research Initiative,2016,2017,42570,East of England,Closed
Innovate UK,Small Business Research Initiative,2010,2010,40000,East of England,Closed
Innovate UK,Small Business Research Initiative,2020,2020,37547,East of England,Closed
Innovate UK,Small Business Research Initiative,2011,2011,29600,East of England,Closed
Innovate UK,Small Business Research Initiative,2011,2011,28695,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,East of England,Closed
Innovate UK,Small Business Research Initiative,2011,2011,20000,East of England,Closed
Innovate UK,Small Business Research Initiative,2010,2010,19950,East of England,Closed
Innovate UK,Small Business Research Initiative,2012,2012,19916,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19800,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19700,East of England,Closed
Innovate UK,Small Business Research Initiative,2010,2010,19700,East of England,Closed
Innovate UK,Small Business Research Initiative,2011,2011,19700,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,18840,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,18500,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2010,18400,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,18400,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,18000,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,17914,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,17500,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,15450,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,15250,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,15000,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,15000,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,15000,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,14950,East of England,Closed
Innovate UK,Small Business Research Initiative,2009,2009,11000,East of England,Closed
Innovate UK,Small Business Research Initiative,2013,2013,3000,East of England,Closed
Innovate UK,Small Business Research Initiative,2013,2013,3000,East of England,Closed
Innovate UK,Small Business Research Initiative,2010,2010,2197,East of England,Closed
Innovate UK,Small Business Research Initiative,2017,2021,3600000,London,Closed
Innovate UK,Small Business Research Initiative,2017,2018,3127711,London,Closed
Innovate UK,Small Business Research Initiative,2012,2015,2959912,London,Closed
Innovate UK,Small Business Research Initiative,2015,2018,2000001,London,Closed
Innovate UK,Small Business Research Initiative,2015,2018,1982001,London,Closed
Innovate UK,Small Business Research Initiative,2021,2022,1926216,London,Active
Innovate UK,Small Business Research Initiative,2017,2018,1869433,London,Closed
Innovate UK,Small Business Research Initiative,2017,2018,1834694,London,Closed
Innovate UK,Small Business Research Initiative,2018,2019,1398328,London,Closed
Innovate UK,Small Business Research Initiative,2016,2018,1000369,London,Closed
Innovate UK,Small Business Research Initiative,2015,2017,998878,London,Closed
Innovate UK,Small Business Research Initiative,2015,2017,998464,London,Closed
Innovate UK,Small Business Research Initiative,2013,2014,799934,London,Closed
Innovate UK,Small Business Research Initiative,2013,2014,799844,London,Closed
Innovate UK,Small Business Research Initiative,2020,2021,598434,London,Active
Innovate UK,Small Business Research Initiative,2016,2017,495000,London,Closed
Innovate UK,Small Business Research Initiative,2017,2018,456090,London,Closed
Innovate UK,Small Business Research Initiative,2010,2011,440404,London,Closed
Innovate UK,Small Business Research Initiative,2012,2015,436115,London,Closed
Innovate UK,Small Business Research Initiative,2020,2021,427484,London,Active
Innovate UK,Small Business Research Initiative,2013,2015,401063,London,Closed
Innovate UK,Small Business Research Initiative,2021,2022,399948,London,Active
Innovate UK,Small Business Research Initiative,2017,2018,388480,London,Closed
Innovate UK,Small Business Research Initiative,2020,2021,388440,London,Active
Innovate UK,Small Business Research Initiative,2015,2016,385887,London,Closed
Innovate UK,Small Business Research Initiative,2014,2014,376570,London,Closed
